timestamp,object_id,label,image_name,detection_index,display_x,display_y,anchor_x,anchor_y,projected_x,projected_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,temp_mean_c,temp_max_c,confidence,pixels,people_count_total,people_count_within_1m,people_count_within_2m,people_count_within_3m,nearest_person_distance,mean_person_distance,nearest_person_dx,nearest_person_dy
2025-04-23 14:34:00,light_3,Light,IR_57339.jpg,13,8.058769,3.694192,8.058769,3.694192,8.273993,3.722223,425,39,511,64,21.701396942138672,25.694406509399418,0.9307291151602056,790,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,light_4,Light,IR_57339.jpg,12,10.635485,3.755376,10.635485,3.755376,10.722148,3.756675,515,39,628,63,22.895950317382812,25.66088867,0.9334019252232144,903,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,machine_1,Machine,IR_57339.jpg,1,9.789152,0.241733,9.789152,0.241733,11.742676,3.590696,612,379,633,403,23.477283477783203,24.140674591064453,0.7555808468141417,138,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,machine_2,Machine,IR_57339.jpg,8,6.712124,0.311429,6.712124,0.311429,7.262086,0.324058,115,185,147,268,24.536312103271484,25.70454978942871,0.896240024,1160,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,machine_3,Machine,IR_57338.jpg,11,1.256375,0.800275,1.256375,0.800275,1.342795,0.357055,195,108,217,135,23.37651252746582,25.76919174194336,0.8261285434111706,181,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,machine_4,Machine,IR_57338.jpg,10,4.016633,2.938567,4.016633,2.938567,3.957351,2.932463,407,149,427,168,22.01122283935547,22.944149017333984,0.7621638827853733,90,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,machine_6,Machine,IR_57338.jpg,4,7.78864,3.706367,7.78864,3.706367,8.242364,3.776366,537,257,569,281,22.054567337036133,23.698883056640625,0.8673505527306333,261,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,screen_2,Screen,IR_57339.jpg,17,10.59805,2.839168,10.59805,2.839168,11.211726,2.753117,340,275,475,364,22.685535430908203,24.236812591552734,0.9198436769287052,8286,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:34:00,window_1,Window,IR_57339.jpg,18,0.656777,0.181031,0.656777,0.181031,0.625889,0.175068,138,57,179,131,23.918479919433594,25.124263763427734,0.9717367253916088,1588,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,light_1,Light,IR_57343.jpg,15,2.565493,0.939902,2.565493,0.939902,2.093668,0.874545,234,13,281,37,22.108192443847656,23.286678314208984,0.9323744099430056,403,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,light_2,Light,IR_57343.jpg,14,6.45337,1.775548,6.45337,1.775548,6.415311,1.757819,326,20,367,43,22.732471466064453,25.08133316040039,0.9270314346125096,324,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,light_3,Light,IR_57342.jpg,13,8.058769,3.694192,8.058769,3.694192,8.320903,3.720755,423,38,509,64,21.564077377319336,25.63886833190918,0.928412759379976,785,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,light_4,Light,IR_57342.jpg,12,10.635485,3.755376,10.635485,3.755376,10.487457,3.702529,528,40,628,63,22.863920211791992,25.595535278320312,0.9378477957589286,875,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,machine_1,Machine,IR_57342.jpg,1,9.789152,0.241733,9.789152,0.241733,11.855929,3.58467,612,377,634,404,23.35800552368164,24.085344314575195,0.7601765659877232,175,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,machine_2,Machine,IR_57343.jpg,8,6.712124,0.311429,6.712124,0.311429,7.589275,0.319729,114,189,147,268,24.513336181640625,25.638492584228516,0.8998253887741144,1108,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,machine_3,Machine,IR_57343.jpg,11,1.256375,0.800275,1.256375,0.800275,1.345799,0.361154,195,108,217,136,23.06108856201172,25.577842712402344,0.8256394191341505,181,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,machine_4,Machine,IR_57342.jpg,10,4.016633,2.938567,4.016633,2.938567,3.99456,2.942145,408,151,425,167,21.744060516357425,22.57897377,0.7073534144911655,43,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,machine_6,Machine,IR_57343.jpg,4,7.78864,3.706367,7.78864,3.706367,8.353982,3.766909,536,257,576,281,21.86145782470703,23.926374435424805,0.8625026292067308,325,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,screen_2,Screen,IR_57342.jpg,17,10.59805,2.839168,10.59805,2.839168,11.220607,2.750186,340,275,475,365,22.55251121520996,24.205841064453125,0.9235448765831252,8409,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:36:00,window_1,Window,IR_57342.jpg,18,0.656777,0.181031,0.656777,0.181031,0.612198,0.172622,138,57,178,131,23.791751861572266,25.121612548828125,0.9715512938990444,1583,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,light_1,Light,IR_57344.jpg,15,2.565493,0.939902,2.565493,0.939902,2.074183,0.871404,234,13,281,36,22.11897850036621,23.198026657104492,0.9350396067429548,397,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,light_2,Light,IR_57344.jpg,14,6.45337,1.775548,6.45337,1.775548,6.50356,1.795116,325,20,368,44,22.66166877746582,25.117700576782227,0.9236969990263352,337,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,light_3,Light,IR_57345.jpg,13,8.058769,3.694192,8.058769,3.694192,8.126327,3.700924,425,39,508,64,21.857336044311523,25.683982849121097,0.9263337572522202,746,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,light_4,Light,IR_57345.jpg,12,10.635485,3.755376,10.635485,3.755376,10.621831,3.745416,516,40,627,63,23.08276939,25.67456055,0.9353705053930884,888,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,machine_1,Machine,IR_57344.jpg,1,9.789152,0.241733,9.789152,0.241733,11.851511,3.580915,611,377,634,404,23.40189743041992,24.097013473510746,0.7620000114217836,171,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,machine_2,Machine,IR_57344.jpg,8,6.712124,0.311429,6.712124,0.311429,7.381355,0.321383,114,186,147,268,24.48879623413086,25.627925872802734,0.8989266333987783,1146,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,machine_3,Machine,IR_57344.jpg,11,1.256375,0.800275,1.256375,0.800275,1.299404,0.351288,195,108,216,135,23.103342056274418,25.53110122680664,0.8146617249672458,161,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,machine_4,Machine,IR_57344.jpg,10,4.016633,2.938567,4.016633,2.938567,4.084184,2.949302,409,151,425,167,21.884294509887695,22.674226760864254,0.7100097111293248,42,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,machine_6,Machine,IR_57344.jpg,4,7.78864,3.706367,7.78864,3.706367,8.385906,3.768881,536,257,574,282,21.894426345825195,23.861347198486328,0.8691045141680064,311,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,screen_2,Screen,IR_57345.jpg,17,10.59805,2.839168,10.59805,2.839168,11.202828,2.756048,340,275,475,363,22.768253326416016,24.400209426879883,0.9187772822075424,8061,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:37:00,window_1,Window,IR_57344.jpg,18,0.656777,0.181031,0.656777,0.181031,0.612198,0.172622,138,57,178,131,23.84122085571289,24.945415496826172,0.9708574828712556,1569,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,light_1,Light,IR_57347.jpg,15,2.565493,0.939902,2.565493,0.939902,2.074183,0.871404,234,13,281,36,22.14178466796875,23.220983505249023,0.9340059673366834,398,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,light_2,Light,IR_57346.jpg,14,6.45337,1.775548,6.45337,1.775548,6.498222,1.815798,325,20,369,44,22.659393310546875,25.176286697387695,0.9187670389811198,360,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,light_3,Light,IR_57346.jpg,13,8.058769,3.694192,8.058769,3.694192,8.084697,3.697558,426,39,508,64,21.84766197,25.623703002929688,0.9238712232940052,735,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,light_4,Light,IR_57346.jpg,12,10.635485,3.755376,10.635485,3.755376,10.593148,3.746457,515,40,626,63,22.985363006591797,25.57508087158203,0.9321149977962528,904,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,machine_1,Machine,IR_57347.jpg,1,9.789152,0.241733,9.789152,0.241733,11.742676,3.590696,612,379,633,403,23.417911529541016,24.03748893737793,0.7470350999098557,130,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,machine_2,Machine,IR_57346.jpg,8,6.712124,0.311429,6.712124,0.311429,7.393113,0.32252,115,187,147,268,24.50457763671875,25.637189865112305,0.8949381510416666,1116,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,machine_3,Machine,IR_57346.jpg,11,1.256375,0.800275,1.256375,0.800275,1.39061,0.357358,195,109,217,135,23.13300895690918,25.587093353271484,0.823333116,171,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,machine_4,Machine,IR_57347.jpg,10,4.016633,2.938567,4.016633,2.938567,4.074199,2.966226,410,152,426,167,21.84023094177246,22.406078338623047,0.6994131261652167,33,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,machine_6,Machine,IR_57346.jpg,4,7.78864,3.706367,7.78864,3.706367,8.353982,3.766909,536,257,576,281,21.91971206665039,23.735759735107425,0.8578239230934633,327,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,screen_2,Screen,IR_57346.jpg,17,10.59805,2.839168,10.59805,2.839168,11.222703,2.759589,340,275,476,363,22.677501678466797,24.262937545776367,0.9174002726186806,8110,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:38:00,window_1,Window,IR_57347.jpg,18,0.656777,0.181031,0.656777,0.181031,0.625889,0.175068,138,57,179,131,23.833141326904297,24.931299209594727,0.971607593844366,1573,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,light_1,Light,IR_57349.jpg,15,2.565493,0.939902,2.565493,0.939902,2.093668,0.874545,234,13,281,37,22.180904388427734,23.359813690185547,0.9332967618616616,410,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,light_2,Light,IR_57348.jpg,14,6.45337,1.775548,6.45337,1.775548,6.442442,1.889607,325,20,372,44,22.59692383,25.091114044189453,0.9164517952941416,383,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,light_3,Light,IR_57349.jpg,13,8.058769,3.694192,8.058769,3.694192,8.232697,3.719664,426,39,511,64,22.019495010375977,25.70248031616211,0.9229151373741612,745,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,light_4,Light,IR_57349.jpg,12,10.635485,3.755376,10.635485,3.755376,10.650256,3.752726,514,40,627,63,23.08711624145508,25.707828521728516,0.9344956918855184,921,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,machine_1,Machine,IR_57348.jpg,1,9.789152,0.241733,9.789152,0.241733,11.707907,3.587609,612,380,633,403,23.460289001464844,24.09283447265625,0.7481287717819214,128,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,machine_2,Machine,IR_57348.jpg,8,6.712124,0.311429,6.712124,0.311429,7.327584,0.323288,115,186,147,268,24.518583297729492,25.62984848022461,0.8946607807656112,1129,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,machine_3,Machine,IR_57348.jpg,11,1.256375,0.800275,1.256375,0.800275,1.345799,0.361154,195,108,217,136,23.11261749267578,25.613487243652344,0.8333794558859621,191,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,machine_4,Machine,IR_57349.jpg,10,4.016633,2.938567,4.016633,2.938567,3.870815,2.92559,406,149,427,168,21.909027099609375,23.15464973449707,0.7657980918884277,96,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,machine_6,Machine,IR_57349.jpg,7,7.78864,3.706367,7.78864,3.706367,6.407652,3.700698,488,205,516,231,22.319801330566406,25.71275329589844,0.8575129870473263,277,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,screen_2,Screen,IR_57348.jpg,17,10.59805,2.839168,10.59805,2.839168,11.222703,2.759589,340,275,476,363,22.65333366394043,24.33934211730957,0.915159514796576,8148,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:39:00,window_1,Window,IR_57349.jpg,18,0.656777,0.181031,0.656777,0.181031,0.626159,0.174305,138,57,179,130,23.887374877929688,24.90908432006836,0.9717145647321428,1582,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,light_1,Light,IR_57350.jpg,15,2.565493,0.939902,2.565493,0.939902,2.001922,0.863736,235,13,281,36,22.258180618286133,23.353530883789062,0.933766001278592,388,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,light_2,Light,IR_57350.jpg,14,6.45337,1.775548,6.45337,1.775548,6.546945,1.904456,325,19,373,44,22.64824867248535,25.19510078430176,0.9175421097142524,403,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,light_3,Light,IR_57350.jpg,13,8.058769,3.694192,8.058769,3.694192,8.329981,3.729668,426,39,513,64,22.045549392700195,25.67112159729004,0.9178726894403596,765,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,light_4,Light,IR_57350.jpg,12,10.635485,3.755376,10.635485,3.755376,10.650256,3.752726,514,40,627,63,23.101329803466797,25.680707931518555,0.9337594732883292,927,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,machine_1,Machine,IR_57351.jpg,1,9.789152,0.241733,9.789152,0.241733,11.640524,3.59038,614,381,632,402,23.58150863647461,24.135581970214844,0.7230375004910875,87,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,machine_2,Machine,IR_57351.jpg,8,6.712124,0.311429,6.712124,0.311429,7.462656,0.321979,115,188,147,268,24.526952743530273,25.667190551757812,0.8959956416377315,1080,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,machine_3,Machine,IR_57351.jpg,11,1.256375,0.800275,1.256375,0.800275,1.342795,0.357055,195,108,217,135,23.164352416992188,25.580486297607425,0.826351663,184,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,machine_4,Machine,IR_57351.jpg,10,4.016633,2.938567,4.016633,2.938567,3.870815,2.92559,406,149,427,168,21.858234405517575,23.085891723632812,0.7697722585577714,95,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,machine_6,Machine,IR_57351.jpg,4,7.78864,3.706367,7.78864,3.706367,8.365934,3.764715,536,257,577,281,21.922096252441406,23.819677352905273,0.863091499,349,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,screen_2,Screen,IR_57351.jpg,16,10.59805,2.839168,10.59805,2.839168,11.222703,2.759589,340,275,476,363,22.68516540527344,24.32188606262207,0.9111046691403836,8085,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:40:00,window_1,Window,IR_57351.jpg,17,0.656777,0.181031,0.656777,0.181031,0.612198,0.172622,138,57,178,131,23.846323013305664,24.85833740234375,0.9712478540505574,1570,0,0,0,0,-1.0,-1.0,-1.0,-1.0
2025-04-23 14:41:00,light_1,Light,IR_57353.jpg,15,2.565493,0.939902,2.565493,0.939902,2.001922,0.863736,235,13,281,36,22.183740615844727,23.301788330078125,0.9331746838756444,388,0,0,0,0,-1.0,-1.0,-1.0,-1.0
